id_player,player_name,nationality,field_position,position,weight(kg),height(cm),age,team_id,country,team,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered(km/h),top_speed,minutes_played,avg_goals_per_game,team_index,passes_per_90,assists_per_90,showman_index,appearance,aggression_index,runner_index,saves_per_90,goals_conceded_per_90,punches_made_per_90,clean_sheets_per_90
250016833,Harry Kane,England,Forward,STRIKER,65.08592946924503,188.0,31,50037,Germany,FC Bayern München,1.0,0.0,3.0,10.0,20.0,12.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,0,0,82.0,118.0,97.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,43.71,30.35,360.0,1.25,51.925,24.25,0.25,2.5,182.0,1.0,74.06,0.0,0.0,0.0,0.25
250105927,Viktor Gyökeres,Sweden,Forward,Unknown,75.95802603245934,182.54830676239857,26,50149,Portugal,Sporting Clube de Portugal,0.0,0.0,3.0,6.0,15.0,8.0,3.0,4.0,1.0,2.0,0.0,2.0,5.0,10.0,7.0,0,0,73.25,75.0,56.0,50.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,41.94,34.55,360.0,1.25,41.0,14.0,0.0,1.5,182.0,3.75,76.49,0.0,0.0,0.0,0.5
250121533,Vinícius Júnior,Brazil,Forward,UNKNOWN,77.64630976699834,181.4988784960058,24,50051,Spain,Real Madrid C.F.,0.0,7.0,0.0,34.0,17.0,10.0,6.0,1.0,5.0,5.0,0.0,5.0,0.0,8.0,4.0,2,0,76.0,139.0,106.0,37.5,16.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,38.39,35.47,360.0,1.0,52.25,26.5,0.0,9.0,182.0,4.5,73.86,0.0,0.0,0.0,0.0
250121294,Tijjani Reijnders,Netherlands,Midfielder,CENTRAL_MIDFIELDER,76.04913531346486,183.3072698353482,26,50058,Italy,AC Milan,0.0,0.0,1.0,7.0,8.0,5.0,1.0,2.0,10.0,2.0,0.0,2.0,1.0,1.0,2.0,0,0,96.0,173.0,166.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,46.61,32.26,360.0,0.75,68.15,41.5,0.0,1.75,182.0,0.375,78.87,0.0,0.0,0.0,0.0
250160436,Maghnes Akliouche,France,Midfielder,UNKNOWN,74.05414269042558,178.8478175311024,22,50023,France,AS Monaco,1.0,9.0,2.0,10.0,10.0,4.0,3.0,3.0,9.0,3.0,0.0,3.0,2.0,5.0,8.0,0,0,87.5,167.0,146.0,44.45,18.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,44.67,33.39,360.0,0.5,62.7,36.5,0.25,2.5,182.0,1.875,78.06,0.0,0.0,0.0,0.25
250028211,Antonio Rüdiger,Germany,Defender,CENTRE_BACK,83.97147969515551,190.0,31,50051,Spain,Real Madrid C.F.,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,21.0,5.0,2.0,3.0,12.0,6.0,0.0,1,0,94.75,242.0,228.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,39.28,31.7,360.0,0.5,79.2,57.0,0.0,0.75,182.0,3.5,70.98,0.0,0.0,0.0,0.0
250123677,Malik Tillman,USA,Midfielder,UNKNOWN,76.48676022550866,179.90515587398363,22,50062,Netherlands,PSV Eindhoven,2.0,5.0,0.0,6.0,7.0,2.0,3.0,2.0,22.0,7.0,3.0,4.0,9.0,3.0,10.0,1,0,88.0,174.0,152.0,25.0,8.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.72,33.97,360.0,0.25,64.1,38.0,0.5,1.75,182.0,2.625,80.69,0.0,0.0,0.0,0.25
250055663,Thilo Kehrer,Germany,Defender,CENTRAL_MIDFIELDER,71.67988625916885,186.0,28,50023,France,AS Monaco,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,26.0,6.0,1.0,5.0,10.0,6.0,0.0,1,0,90.0,248.0,225.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,37.94,32.48,360.0,0.25,77.725,56.25,0.25,0.25,182.0,3.25,70.41999999999999,0.0,0.0,0.0,0.25
250064188,Hans Vanaken,Belgium,Midfielder,ATTACKING_MIDFIELDER,75.52128797672336,194.0,32,50043,Belgium,Club Brugge KV,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,12.0,3.0,2.0,1.0,6.0,2.0,1.0,0,0,92.0,216.0,200.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.53,29.99,360.0,0.25,73.4,50.0,0.0,0.25,182.0,1.25,76.52,0.0,0.0,0.0,0.5
250088061,Achraf Hakimi,Morocco,Defender,WINGER,67.82914935301633,179.0,26,52747,France,Paris Saint-Germain,0.0,0.0,0.0,14.0,17.0,6.0,7.0,4.0,22.0,4.0,1.0,3.0,4.0,6.0,8.0,0,0,90.25,281.0,254.0,25.0,16.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,44.88,36.55,360.0,0.25,83.25,63.5,0.0,3.5,182.0,2.5,81.43,0.0,0.0,0.0,0.25
250189506,Ryan Flamingo,Netherlands,Defender,Unknown,74.88184418588693,182.5053477538148,21,50062,Netherlands,PSV Eindhoven,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,15.0,10.0,5.0,5.0,11.0,4.0,1.0,0,0,94.5,252.0,239.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.37,32.14,360.0,0.25,80.92500000000001,59.75,0.0,0.0,182.0,2.75,76.50999999999999,0.0,0.0,0.0,0.25
250106969,Miguel Gutiérrez,Spain,Defender,UNKNOWN,78.02030871938601,181.44617647145193,23,2602798,Spain,Girona FC,0.0,3.0,0.0,10.0,6.0,2.0,1.0,3.0,12.0,4.0,2.0,2.0,2.0,2.0,6.0,0,0,85.75,178.0,152.0,26.67,15.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.79,31.57,360.0,0.25,63.5,38.0,0.0,2.5,182.0,1.25,75.36,0.0,0.0,0.0,0.25
50327420,Virgil van Dijk,Netherlands,Defender,CENTRE_BACK,93.92146044154245,193.0,33,7889,England,Liverpool FC,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,21.0,3.0,2.0,1.0,13.0,2.0,0.0,1,0,93.5,284.0,265.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.76,34.92,360.0,0.25,85.675,66.25,0.0,0.5,182.0,2.0,72.68,0.0,0.0,0.0,0.75
250070417,Joshua Kimmich,Germany,Midfielder,CENTRE_BACK,71.21444761468143,176.0,29,50037,Germany,FC Bayern München,3.0,19.0,0.0,0.0,6.0,3.0,2.0,1.0,20.0,8.0,2.0,6.0,0.0,3.0,2.0,1,0,91.0,398.0,366.0,32.0,25.0,8.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69,32.23,360.0,0.0,103.80000000000001,91.5,0.75,0.25,182.0,2.375,81.91999999999999,0.0,0.0,0.0,0.25
250096309,Jules Koundé,France,Defender,CENTRE_BACK,76.54307985066727,181.35040010126616,25,50080,Spain,FC Barcelona,3.0,0.0,0.0,11.0,2.0,0.0,1.0,1.0,22.0,3.0,1.0,2.0,9.0,4.0,2.0,0,0,90.0,198.0,180.0,14.29,7.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39,31.61,360.0,0.0,69.45,45.0,0.75,2.75,182.0,1.75,75.0,0.0,0.0,0.0,0.25
250129965,Marc Casado,Spain,Midfielder,UNKNOWN,76.5488144777743,180.74303180337594,21,50080,Spain,FC Barcelona,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,19.0,7.0,12.0,5.0,10.0,5.0,1,0,89.75,251.0,226.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,29.28,360.0,0.0,78.04999999999998,56.5,0.5,0.75,182.0,6.25,76.58,0.0,0.0,0.0,0.25
250004363,Stefan Ristovski,North Macedonia,Defender,FULL_BACK,73.50042355790086,180.0,32,50164,Croatia,GNK Dinamo,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,19.0,6.0,2.0,4.0,7.0,2.0,5.0,2,0,78.75,156.0,124.0,33.34,9.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66,32.02,360.0,0.0,56.5,31.0,0.5,0.75,182.0,2.75,75.68,0.0,0.0,0.0,0.25
250139207,Rico Lewis,England,Defender,UNKNOWN,73.83254094464331,182.5541857816372,19,52919,England,Manchester City,1.0,0.0,2.0,5.0,3.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,93.25,269.0,251.0,50.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24,32.53,360.0,0.0,83.075,62.75,0.25,1.25,182.0,0.0,76.77000000000001,0.0,0.0,0.0,0.75
250134304,Gabriel Martinelli,Brazil,Forward,WINGER,75.72542002518747,182.4894117787669,23,52280,England,Arsenal FC,1.0,4.0,0.0,8.0,8.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1,0,81.75,99.0,80.0,40.91,22.0,9.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,34.39,360.0,0.0,48.65,20.0,0.25,2.25,182.0,1.75,77.50999999999999,0.0,0.0,0.0,0.75
250127492,Kamil Piątkowski,Poland,Defender,UNKNOWN,74.66565520340036,186.24066620801105,24,50030,Austria,FC Salzburg,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,0.0,1.0,18.0,2.0,3.0,2,0,87.75,220.0,196.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47,32.29,360.0,0.0,71.85,49.0,0.25,0.5,182.0,2.25,74.75999999999999,0.0,0.0,0.0,0.0
250189363,Youngwoo Seol,Korea Republic,Defender,UNKNOWN,75.46492203858857,181.29544339388852,25,50069,Serbia,FK Crvena Zvezda,1.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,15.0,1.0,0.0,1.0,8.0,1.0,6.0,1,0,79.75,160.0,131.0,10.0,10.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36,32.14,360.0,0.0,57.775,32.75,0.25,1.0,182.0,1.125,74.5,0.0,0.0,0.0,0.0
250052554,Josip Mišić,Croatia,Midfielder,CENTRAL_MIDFIELDER,76.14990984421848,183.04694647186284,30,50164,Croatia,GNK Dinamo,1.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,23.0,12.0,5.0,7.0,4.0,6.0,3.0,0,0,86.0,186.0,160.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.09,32.47,360.0,0.0,65.05,40.0,0.25,0.5,182.0,3.5,74.56,0.0,0.0,0.0,0.25
250134856,Nico Schlotterbeck,Germany,Defender,UNKNOWN,76.11625759724296,182.8686747118345,24,52758,Germany,Borussia Dortmund,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,18.0,7.0,4.0,3.0,10.0,0.0,3.0,0,0,91.0,381.0,348.0,100.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,32.85,360.0,0.0,100.64999999999999,87.0,0.25,0.5,182.0,1.0,74.05000000000001,0.0,0.0,0.0,0.5
250092668,Dávid Hancko,Slovakia,Defender,CENTRE_BACK,78.42847311937298,180.32950821083278,26,52749,Netherlands,Feyenoord,1.0,0.0,1.0,3.0,7.0,0.0,3.0,4.0,20.0,6.0,4.0,2.0,17.0,1.0,0.0,0,0,89.0,245.0,221.0,0.0,4.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,32.74,360.0,0.0,76.725,55.25,0.25,0.75,182.0,1.375,73.14,0.0,0.0,0.0,0.0
250158901,Filip Panák,Czechia,Defender,Unknown,75.3706554623178,186.57385952078354,29,50033,Czechia,AC Sparta Praha,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,25.0,1.0,0.0,1.0,16.0,1.0,1.0,0,0,78.5,107.0,86.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.97,29.82,360.0,0.0,48.6,21.5,0.25,0.25,182.0,0.375,68.78999999999999,0.0,0.0,0.0,0.25
250136465,Nuno Mendes,Portugal,Defender,FULL_BACK,76.32716077437605,179.81522902577183,22,52747,France,Paris Saint-Germain,1.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0,19.0,5.0,3.0,2.0,6.0,5.0,5.0,1,0,89.0,307.0,276.0,14.29,14.0,2.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.83,35.36,360.0,0.0,87.05,69.0,0.25,1.5,182.0,3.375,74.19,0.0,0.0,0.0,0.25
250014042,Callum McGregor,Scotland,Midfielder,WINGER,72.69915384969322,180.0,31,50050,Scotland,Celtic FC,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,21.0,4.0,2.0,2.0,6.0,4.0,3.0,0,0,91.5,246.0,227.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,29.71,360.0,0.0,78.225,56.75,0.0,0.5,182.0,2.0,80.17,0.0,0.0,0.0,0.25
250188474,Éderson,Brazil,Midfielder,UNKNOWN,75.83717916805018,181.05137959627248,25,52816,Italy,Atalanta BC,0.0,0.0,0.0,9.0,5.0,0.0,1.0,4.0,9.0,2.0,0.0,2.0,1.0,5.0,7.0,3,0,89.75,224.0,201.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.36,32.62,360.0,0.0,73.375,50.25,0.0,3.0,182.0,4.125,80.97999999999999,0.0,0.0,0.0,1.0
250134536,Inbeom Hwang,Korea Republic,Midfielder,UNKNOWN,75.69841650953752,181.9921015881356,28,52749,Netherlands,Feyenoord,0.0,6.0,0.0,1.0,6.0,3.0,1.0,2.0,16.0,9.0,3.0,6.0,7.0,7.0,2.0,1,0,84.25,193.0,162.0,18.19,11.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.8,31.14,360.0,0.0,65.15,40.5,0.0,0.5,182.0,4.125,78.94,0.0,0.0,0.0,0.0
250112217,Angelo Stiller,Germany,Midfielder,Unknown,75.1299407415727,184.58529275063066,23,50107,Germany,VfB Stuttgart,0.0,6.0,0.0,1.0,5.0,3.0,1.0,1.0,10.0,3.0,0.0,3.0,0.0,1.0,4.0,0,0,90.0,334.0,301.0,40.0,10.0,4.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05,29.08,360.0,0.0,91.975,75.25,0.0,0.25,182.0,0.375,76.13,0.0,0.0,0.0,0.25
250101557,Morten Hjulmand,Denmark,Midfielder,CENTRAL_MIDFIELDER,73.62503642989391,185.8620302571807,25,50149,Portugal,Sporting Clube de Portugal,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,22.0,6.0,4.0,2.0,5.0,3.0,5.0,1,0,83.5,159.0,134.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.86,31.36,360.0,0.0,59.349999999999994,33.5,0.0,0.25,182.0,2.875,78.22,0.0,0.0,0.0,0.5
250187672,Pedro Henrique,Brazil,Defender,UNKNOWN,76.82130291208767,184.9535799537993,22,52707,Ukraine,FC Shakhtar Donetsk,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,4.0,1.0,3.0,12.0,3.0,3.0,1,0,82.75,165.0,137.0,25.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.55,35.56,360.0,0.0,59.875,34.25,0.0,2.25,182.0,2.125,82.11,0.0,0.0,0.0,0.25
250065419,Stefan Posch,Austria,Defender,CENTRE_BACK,77.80131505757024,181.7473081515046,27,52969,Italy,Bologna FC 1909,0.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,20.0,10.0,4.0,6.0,10.0,11.0,4.0,2,0,75.5,165.0,124.0,22.23,9.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39,33.01,360.0,0.0,56.0,31.0,0.0,1.5,182.0,6.625,79.4,0.0,0.0,0.0,0.25
250025791,Benjamin André,France,Midfielder,CENTRAL_MIDFIELDER,73.11347297857168,178.97177453704606,34,75797,France,LOSC Lille,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,25.0,15.0,7.0,8.0,7.0,9.0,7.0,2,0,83.25,196.0,162.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.33,30.17,360.0,0.0,65.05000000000001,40.5,0.0,0.5,182.0,6.625,76.5,0.0,0.0,0.0,0.25
250014709,Marten de Roon,Netherlands,Midfielder,CENTRAL_MIDFIELDER,75.46058032251274,185.0,33,52816,Italy,Atalanta BC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,6.0,3.0,3.0,4.0,4.0,0.0,0,0,93.75,254.0,238.0,0.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92,32.82,360.0,0.0,80.75,59.5,0.0,0.0,182.0,2.25,78.74000000000001,0.0,0.0,0.0,1.0
250128120,Alphonso Davies,Canada,Midfielder,FULL_BACK,76.82523783413066,182.01701416303817,24,50037,Germany,FC Bayern München,0.0,0.0,1.0,13.0,3.0,1.0,0.0,2.0,19.0,5.0,2.0,3.0,3.0,1.0,8.0,0,0,93.5,271.0,252.0,11.12,9.0,1.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.59,35.6,360.0,0.0,83.4,63.0,0.0,3.25,182.0,0.875,80.19,0.0,0.0,0.0,0.25
250163454,Piero Hincapie,Ecuador,Defender,UNKNOWN,75.44251520340116,181.92292595522295,22,50109,Germany,Bayer 04 Leverkusen,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,4.0,1.0,3.0,13.0,5.0,3.0,0,0,90.75,286.0,262.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,33.25,360.0,0.0,84.55000000000001,65.5,0.0,0.0,182.0,2.125,77.65,0.0,0.0,0.0,0.5
250123695,Maxim De Cuyper,Belgium,Midfielder,FULL_BACK,77.20027346318109,180.88665856506617,23,50043,Belgium,Club Brugge KV,0.0,10.0,1.0,1.0,4.0,1.0,0.0,3.0,20.0,2.0,1.0,1.0,6.0,3.0,3.0,0,0,85.0,227.0,196.0,35.0,20.0,7.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21,31.3,360.0,0.0,71.4,49.0,0.0,0.25,182.0,1.375,75.51,0.0,0.0,0.0,0.5
250116734,Ladislav Krejčí,Czechia,Defender,WINGER,76.8270191305328,183.40024807669937,25,2602798,Spain,Girona FC,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,6.0,4.0,2.0,12.0,3.0,4.0,1,0,91.5,279.0,255.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.19,33.62,360.0,0.0,83.625,63.75,0.0,0.25,182.0,2.875,77.81,0.0,0.0,0.0,0.25
250113001,Ryan Gravenberch,Netherlands,Midfielder,CENTRAL_MIDFIELDER,75.07071143156908,183.37721008893908,22,7889,England,Liverpool FC,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,26.0,5.0,2.0,3.0,4.0,2.0,3.0,0,0,91.0,206.0,189.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,31.7,360.0,0.0,71.175,47.25,0.0,2.25,182.0,1.25,75.8,0.0,0.0,0.0,0.75
250102868,Jusuf Gazibegović,Bosnia and Herzegovina,Defender,UNKNOWN,75.68589998260857,183.39977040675544,24,50111,Austria,SK Sturm Graz,0.0,2.0,0.0,3.0,5.0,3.0,2.0,0.0,20.0,9.0,4.0,5.0,15.0,6.0,5.0,2,0,76.75,121.0,95.0,18.75,16.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69,32.82,360.0,0.0,49.925000000000004,23.75,0.0,1.25,182.0,4.75,76.50999999999999,0.0,0.0,0.0,0.0
250122983,Pierre Kalulu,France,Defender,FULL_BACK,74.64446975826216,180.85203369788985,24,50139,Italy,Juventus,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,3.0,0.0,3.0,10.0,1.0,1.0,0,0,96.75,309.0,298.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.59,32.51,360.0,0.0,91.95,74.5,0.0,0.5,182.0,0.375,76.1,0.0,0.0,0.0,0.0
250153945,Alvaro Carreras,Spain,Defender,UNKNOWN,76.42446416432142,180.06890333208935,21,50147,Portugal,SL Benfica,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,22.0,9.0,3.0,6.0,7.0,3.0,2.0,1,0,83.25,219.0,188.0,33.34,9.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.29,33.31,360.0,0.0,69.30000000000001,47.0,0.0,2.0,182.0,2.625,76.6,0.0,0.0,0.0,0.25
250079545,Dayot Upamecano,France,Defender,CENTRE_BACK,83.41187454030168,185.0,26,50037,Germany,FC Bayern München,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,25.0,9.0,5.0,4.0,7.0,6.0,0.0,1,0,97.0,307.0,297.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24,34.27,360.0,0.0,91.775,74.25,0.0,0.25,182.0,4.25,77.51,0.0,0.0,0.0,0.25
250064444,Mykola Matviyenko,Ukraine,Defender,CENTRE_BACK,65.79006730065824,181.0,28,52707,Ukraine,FC Shakhtar Donetsk,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,18.0,0.0,1.0,0,0,89.0,261.0,233.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,33.81,360.0,0.0,79.17500000000001,58.25,0.0,0.5,182.0,0.0,76.93,0.0,0.0,0.0,0.25
250055660,Jonathan Tah,Germany,Defender,CENTRE_BACK,92.99278868021503,192.0,28,50109,Germany,Bayer 04 Leverkusen,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,1.0,12.0,4.0,0.0,1,0,95.75,265.0,254.0,50.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.11,33.8,360.0,0.0,83.85000000000001,63.5,0.0,0.25,182.0,2.25,76.91,0.0,0.0,0.0,0.5
250077679,Timi Elšnik,Slovenia,Midfielder,UNKNOWN,74.61216010959338,183.23516889453023,26,50069,Serbia,FK Crvena Zvezda,0.0,14.0,2.0,4.0,2.0,0.0,2.0,0.0,20.0,4.0,2.0,2.0,9.0,2.0,1.0,1,0,78.25,168.0,136.0,23.81,21.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.07,33.66,360.0,0.0,58.3,34.0,0.0,1.25,182.0,2.0,76.72999999999999,0.0,0.0,0.0,0.0
250064064,Marquinhos,Brazil,Defender,CENTRE_BACK,73.65494898581204,183.0,30,52747,France,Paris Saint-Germain,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,22.0,0.0,0.0,0.0,8.0,3.0,1.0,1,0,96.5,381.0,368.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98,33.04,360.0,0.0,104.30000000000001,92.0,0.0,0.25,182.0,1.875,76.02,0.0,0.0,0.0,0.25
250132401,Kenny Lala,France,Defender,UNKNOWN,77.49957691238244,183.2922953809054,33,2601306,France,Stade Brestois 29,0.0,0.0,0.0,5.0,3.0,0.0,2.0,1.0,21.0,0.0,0.0,0.0,16.0,1.0,2.0,0,0,79.75,199.0,159.0,20.0,10.0,2.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.89,32.37,360.0,0.0,63.72500000000001,39.75,0.0,1.25,182.0,0.375,75.25999999999999,0.0,0.0,0.0,0.25
